DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2014-10-31;233.9;247;0
2014-11-03;234.9;247;0
2014-11-04;234.9;247;0
2014-11-05;236.3;247;0
2014-11-06;236.4;247;0
2014-11-07;237.7;247;0
2014-11-10;242.9;247;0
2014-11-11;244.5;247;0
2014-11-12;240.7;247;0
2014-11-13;245.1;247;0
2014-11-14;239.5;247;0
2014-11-17;235.1;247;0
2014-11-18;238.5;247;0
2014-11-19;236.1;247;0
2014-11-20;234.8;247;0
2014-11-21;237.6;247;0
2014-11-24;240.3;247;0
2014-11-25;244.3;247;0
2014-11-26;256.8;247;0
2014-11-27;257.7;247;0
2014-11-28;258.7;247;0
2014-12-01;257.6;247;0
2014-12-02;254.8;247;0
2014-12-03;261;247;0
2014-12-04;255;247;0
2014-12-05;262.7;247;0
2014-12-08;262.4;247;0
2014-12-09;259.3;247;0
2014-12-10;257.8;247;0
2014-12-11;254.9;247;0
2014-12-12;249.5;247;0
2014-12-15;249.6;247;0
2014-12-16;250.1;247;0
2014-12-17;249.5;247;0
2014-12-18;259.7;247;0
2014-12-19;256.8;247;0
2014-12-22;259.4;247;0
2014-12-23;259.1;247;0
2014-12-24;259.1;247;0
2014-12-25;259.1;247;0
2014-12-26;259.1;247;0
2014-12-29;259.5;247;0
2014-12-30;255.3;247;0
2014-12-31;255.3;247;0
2015-01-01;255.3;247;0
2015-01-02;256.2;247;0
2015-01-05;255.1;247;0
2015-01-06;255.1;247;0
2015-01-07;241.8;247;0
2015-01-08;249.2;247;0
2015-01-09;245.8;247;0
2015-01-12;246.2;247;0
2015-01-13;246;247;0
2015-01-14;237.9;247;0
2015-01-15;240.3;247;0
2015-01-16;239;247;0
2015-01-19;236.6;247;0
2015-01-20;238.8;247;0
2015-01-21;241.8;247;0
2015-01-22;246.4;247;0
2015-01-23;249.2;247;0
2015-01-26;252.2;247;0
2015-01-27;246.5;247;0
2015-01-28;248.5;247;0
2015-01-29;245;247;0
2015-01-30;247.8;247;0
2015-02-02;245;247;0
2015-02-03;249.7;247;0
2015-02-04;251;247;0
2015-02-05;254.5;247;0
2015-02-06;267.8;304.21;0
2015-02-09;267.7;304.21;0
2015-02-10;269.4;304.21;0
2015-02-11;269.7;304.21;0
2015-02-12;280.6;304.21;0
2015-02-13;280.7;304.21;0
2015-02-16;284.4;304.21;0
2015-02-17;283.8;304.21;0
2015-02-18;282.2;304.21;0
2015-02-19;283.8;304.21;0
2015-02-20;282.7;304.21;0
2015-02-23;284.6;304.21;0
2015-02-24;283.3;304.21;0
2015-02-25;284.3;304.21;0
2015-02-26;282.1;304.21;0
2015-02-27;280.7;304.21;0
2015-03-02;280;304.21;0
2015-03-03;274.4;304.21;0
2015-03-04;273.5;304.21;0
2015-03-05;279.5;304.21;0
2015-03-06;281.4;304.21;0
2015-03-09;275.4;304.21;0
2015-03-10;268.1;304.21;0
2015-03-11;273;304.21;0
2015-03-12;272;304.21;0
2015-03-13;272.6;304.21;0
2015-03-16;275.9;304.21;0
2015-03-17;274.9;304.21;0
2015-03-18;276.5;304.21;0
2015-03-19;280.6;304.21;0
2015-03-20;287.2;304.21;0
2015-03-23;290;304.21;0
2015-03-24;290.5;304.21;0
2015-03-25;289.9;304.21;0
2015-03-26;285.8;304.21;0
2015-03-27;288.8;304.21;0
2015-03-30;290;304.21;0
2015-03-31;288.1;304.21;0
2015-04-01;287.5;304.21;0
2015-04-02;289;304.21;0
2015-04-03;289;304.21;0
2015-04-06;289;304.21;0
2015-04-07;288.5;304.21;0
2015-04-08;288.7;304.21;0
2015-04-09;289.5;304.21;0
2015-04-10;287.8;304.21;0
2015-04-13;288.8;304.21;0
2015-04-14;283.4;304.21;0
2015-04-15;287.5;304.21;0
2015-04-16;295.1;304.21;0
2015-04-17;288.7;304.21;0
2015-04-20;291.2;304.21;0
2015-04-21;295.8;304.21;0
2015-04-22;295;304.21;0
2015-04-23;290;302.64;0
2015-04-24;293.4;302.64;0
2015-04-27;296.8;302.64;0
2015-04-28;295.1;302.64;0
2015-04-29;286.6;302.64;0
2015-04-30;288;302.64;0
2015-05-01;288;302.64;0
2015-05-04;285.6;302.64;0
2015-05-05;274.3;302.64;0
2015-05-06;271.8;302.64;0
2015-05-07;268.2;302.64;0
2015-05-08;270.1;302.64;0
2015-05-11;271.8;302.64;0
2015-05-12;269.5;302.64;0
2015-05-13;270.8;302.64;0
2015-05-14;270.8;302.64;0
2015-05-15;270.3;302.64;0
2015-05-18;270.8;302.64;0
2015-05-19;267.4;302.64;0
2015-05-20;268.1;302.64;0
2015-05-21;277.7;302.64;0
2015-05-22;282.7;302.64;0
2015-05-25;286.4;302.64;0
2015-05-26;281.8;302.64;0
2015-05-27;285.8;302.64;0
2015-05-28;287;302.64;0
2015-05-29;284.7;302.64;0
2015-06-01;283.1;302.64;0
2015-06-02;280.8;302.64;0
2015-06-03;283.3;302.64;0
2015-06-04;278.8;302.64;0
2015-06-05;274;302.64;0
2015-06-08;271.6;302.64;0
2015-06-09;270.9;302.64;0
2015-06-10;278.4;302.64;0
2015-06-11;278.6;302.64;0
2015-06-12;273.2;302.64;0
2015-06-15;265.5;302.64;0
2015-06-16;266.8;302.64;0
2015-06-17;265.1;302.64;0
2015-06-18;265.7;302.64;0
2015-06-19;265.7;302.64;0
2015-06-22;270.9;302.64;0
2015-06-23;275.5;302.64;0
2015-06-24;272.1;302.64;0
2015-06-25;273.6;302.64;0
2015-06-26;274.9;302.64;0
2015-06-29;262.4;302.64;0
2015-06-30;262.1;302.64;0
2015-07-01;268.6;302.64;0
2015-07-02;267.9;302.64;0
2015-07-03;266.4;302.64;0
2015-07-06;258.7;302.64;0
2015-07-07;256.8;302.64;0
2015-07-08;258.8;302.64;0
2015-07-09;266.3;302.64;0
2015-07-10;276.9;302.64;0
2015-07-13;279.5;302.64;0
2015-07-14;279.8;302.64;0
2015-07-15;279.5;302.64;0
2015-07-16;281.8;302.64;0
2015-07-17;283.3;302.64;0
2015-07-20;287.3;302.64;0
2015-07-21;283.5;302.64;0
2015-07-22;276.7;314.79;0
2015-07-23;276.6;314.79;0
2015-07-24;276.3;314.79;0
2015-07-27;271.6;314.79;0
2015-07-28;271.6;314.79;0
2015-07-29;274.7;314.79;0
2015-07-30;276.9;314.79;0
2015-07-31;276.1;314.79;0
2015-08-03;276.2;314.79;0
2015-08-04;275.5;314.79;0
2015-08-05;280.1;314.79;0
2015-08-06;273.5;314.79;0
2015-08-07;271.7;314.79;0
2015-08-10;276.3;314.79;0
2015-08-11;273.3;314.79;0
2015-08-12;261.8;314.79;0
2015-08-13;266.3;314.79;0
2015-08-14;266.2;314.79;0
2015-08-17;265.7;314.79;0
2015-08-18;264.2;314.79;0
2015-08-19;256.9;314.79;0
2015-08-20;252.7;314.79;0
2015-08-21;243.8;314.79;0
2015-08-24;230.3;314.79;0
2015-08-25;237.9;314.79;0
2015-08-26;233.5;314.79;0
2015-08-27;240;314.79;0
2015-08-28;241.5;314.79;0
2015-08-31;239.3;314.79;0
2015-09-01;237.2;314.79;0
2015-09-02;239.4;314.79;0
2015-09-03;248.1;314.79;0
2015-09-04;239.1;314.79;0
2015-09-07;242.6;314.79;0
2015-09-08;244;314.79;0
2015-09-09;246.7;314.79;0
2015-09-10;242;314.79;0
2015-09-11;241.9;314.79;0
2015-09-14;236.9;314.79;0
2015-09-15;236.2;314.79;0
2015-09-16;242.1;314.79;0
2015-09-17;242.7;314.79;0
2015-09-18;236.7;314.79;0
2015-09-21;237.6;314.79;0
2015-09-22;231.7;314.79;0
2015-09-23;234.3;314.79;0
2015-09-24;228;314.79;0
2015-09-25;235.3;314.79;0
2015-09-28;230.7;314.79;0
2015-09-29;234.3;314.79;0
2015-09-30;238.9;314.79;0
2015-10-01;240.6;314.79;0
2015-10-02;242.1;314.79;0
2015-10-05;249.3;314.79;0
2015-10-06;253.4;314.79;0
2015-10-07;252.2;314.79;0
2015-10-08;255.1;314.79;0
2015-10-09;257.7;314.79;0
2015-10-12;255.8;314.79;0
2015-10-13;253.5;314.79;0
2015-10-14;252.3;314.79;0
2015-10-15;252.9;314.79;0
2015-10-16;254.7;314.79;0
2015-10-19;254.3;314.79;0
2015-10-20;254.9;314.79;0
2015-10-21;256.7;314.79;0
2015-10-22;257.5;314.79;0
2015-10-23;273.9;296.01;0
2015-10-26;274.2;296.01;0
2015-10-27;271.6;296.01;0
2015-10-28;272;296.01;0
2015-10-29;272.4;296.01;0
2015-10-30;273;296.01;0
2015-11-02;268.9;296.01;0
2015-11-03;269.5;296.01;0
2015-11-04;269.8;296.01;0
2015-11-05;266.9;296.01;0
2015-11-06;266.8;296.01;0
2015-11-09;266.8;296.01;0
2015-11-10;266.1;296.01;0
2015-11-11;267.9;296.01;0
2015-11-12;263.6;296.01;0
2015-11-13;261.2;296.01;0
2015-11-16;262.6;296.01;0
2015-11-17;270;296.01;0
2015-11-18;269;296.01;0
2015-11-19;267.1;296.01;0
