DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2015-01-01;91.5;103;0
2015-01-02;91.5;103;0
2015-01-05;91.25;103;0
2015-01-06;91.25;103;0
2015-01-07;91.25;103;0
2015-01-08;92.75;103;0
2015-01-09;92;103;0
2015-01-12;93;103;0
2015-01-13;94;103;0
2015-01-14;93;103;0
2015-01-15;93.25;103;0
2015-01-16;94.5;103;0
2015-01-19;94;103;0
2015-01-20;94;103;0
2015-01-21;94.25;103;0
2015-01-22;95;103;0
2015-01-23;95;103;0
2015-01-26;96.75;106;0
2015-01-27;95.5;106;0
2015-01-28;98;106;0
2015-01-29;96.75;106;0
2015-01-30;97.5;106;0
2015-02-02;97.75;108;0
2015-02-03;98.5;108;0
2015-02-04;97.75;108;0
2015-02-05;98;108;0
2015-02-06;97.25;108;0
2015-02-09;96.5;109;0
2015-02-10;97;109;0
2015-02-11;96.5;109;0
2015-02-12;99;109;0
2015-02-13;98;109;0
2015-02-16;99.75;113;0
2015-02-17;100.25;113;0
2015-02-18;100;113;0
2015-02-19;100.25;113;0
2015-02-20;100;113;0
2015-02-23;102.5;114;0
2015-02-24;102;114;0
2015-02-25;102.25;114;0
2015-02-26;102.25;114;0
2015-02-27;103.25;114;0
2015-03-02;103;115;0
2015-03-03;102;115;0
2015-03-04;99.75;115;0
2015-03-05;101;115;0
2015-03-06;100.75;115;0
2015-03-09;100.75;112;0
2015-03-10;99.25;112;0
2015-03-11;100;112;0
2015-03-12;101.75;112;0
2015-03-13;101;112;0
2015-03-16;102;112;0
2015-03-17;101.75;112;0
2015-03-18;102;112;0
2015-03-19;103;112;0
2015-03-20;103;112;0
2015-03-23;101.5;113;0
2015-03-24;102.25;113;0
2015-03-25;103;113;0
2015-03-26;102.5;113;0
2015-03-27;103.25;113;0
2015-03-30;104.25;115;0
2015-03-31;106.5;115;0
2015-04-01;104.5;115;0
2015-04-02;107;116;0
2015-04-03;107;116;0
2015-04-06;107;116;0
2015-04-07;106.75;116;0
2015-04-08;107.25;116;0
2015-04-09;107;116;0
2015-04-10;106.25;116;0
2015-04-13;107.25;119;0
2015-04-14;107.5;119;0
2015-04-15;109;119;0
2015-04-16;108;119;0
2015-04-17;107;119;0
2015-04-20;106.25;117;0
2015-04-21;106;117;0
2015-04-22;106.5;117;0
2015-04-23;105.75;117;0
2015-04-24;106;117;0
2015-04-27;107.25;118;0
2015-04-28;105.5;118;0
2015-04-29;105.25;118;0
2015-04-30;105.5;118;0
2015-05-01;105.5;118;0
2015-05-04;105.5;117;0
2015-05-05;103.75;117;0
2015-05-06;101.5;117;0
2015-05-07;100.5;117;0
2015-05-08;103.25;117;0
2015-05-11;109.75;117;0
2015-05-12;104.5;117;0
2015-05-13;105.5;117;0
2015-05-14;105.5;117;0
2015-05-15;106.5;117;0
2015-05-18;106.75;120;0
2015-05-19;108;120;0
2015-05-20;108.5;120;0
2015-05-21;107.25;120;0
2015-05-22;108;120;0
2015-05-25;108.5;121;0
2015-05-26;109.25;121;0
2015-05-27;108.5;121;0
2015-05-28;108.5;121;0
2015-05-29;107.5;121;0
2015-06-01;106.75;119;0
2015-06-02;107;119;0
2015-06-03;107;119;0
2015-06-04;105.75;119;0
2015-06-05;104.5;119;0
2015-06-08;105;117;0
2015-06-09;104.75;117;0
2015-06-10;105;117;0
2015-06-11;105.75;117;0
2015-06-12;104.5;117;0
2015-06-15;103;116;0
2015-06-16;103.75;116;0
2015-06-17;103;116;0
2015-06-18;104;116;0
2015-06-19;104;116;0
2015-06-22;104.75;114;0
2015-06-23;106;114;0
2015-06-24;105;114;0
2015-06-25;103.75;114;0
2015-06-26;104.5;114;0
2015-06-29;100.75;115;0
2015-06-30;101.25;115;0
