DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2015-01-20;188;200;0
2015-01-21;188;200;0
2015-01-22;187.5;200;0
2015-01-23;187;200;0
2015-01-26;188;200;0
2015-01-27;187;200;0
2015-01-28;187;200;0
2015-01-29;186;200;0
2015-01-30;187;200;0
2015-02-02;187;200;0
2015-02-03;187.5;200;0
2015-02-04;187.5;206;0
2015-02-05;187.5;206;0
2015-02-06;188.5;206;0
2015-02-09;187.5;206;0
2015-02-10;191;206;0
2015-02-11;190;206;0
2015-02-12;192;206;0
2015-02-13;193;206;0
2015-02-16;193;206;0
2015-02-17;192;206;0
2015-02-18;194;206;0
2015-02-19;195;206;0
2015-02-20;196;206;0
2015-02-23;197;206;0
2015-02-24;197.5;206;0
2015-02-25;197;206;0
2015-02-26;197;206;0
2015-02-27;197.5;206;0
2015-03-02;195.5;206;0
2015-03-03;193;206;0
2015-03-04;194;220;0
2015-03-05;195;220;0
2015-03-06;195;220;0
2015-03-09;194;220;0
2015-03-10;193.5;220;0
2015-03-11;195;220;0
2015-03-12;195;220;0
2015-03-13;194;220;0
2015-03-16;194.5;220;0
2015-03-17;194;220;0
2015-03-18;194.5;220;0
2015-03-19;196.5;220;0
2015-03-20;195;220;0
2015-03-23;193;220;0
2015-03-24;193;220;0
2015-03-25;192.5;220;0
2015-03-26;192.5;220;0
2015-03-27;194;220;0
2015-03-30;196;220;0
2015-03-31;195;220;0
2015-04-01;196;220;0
2015-04-02;197;220;0
2015-04-03;197;220;0
2015-04-06;197;220;0
2015-04-07;200.5;220;0
2015-04-08;206.5;220;0
2015-04-09;211;220;0
2015-04-10;214;220;0
2015-04-13;214.5;220;0
2015-04-14;211.5;224;0
2015-04-15;213;224;0
2015-04-16;210.5;224;0
2015-04-17;209.5;224;0
2015-04-20;209;224;0
2015-04-21;209;224;0
2015-04-22;210;224;0
2015-04-23;207.5;224;0
2015-04-24;209.5;224;0
2015-04-27;216;224;0
2015-04-28;213.5;224;0
2015-04-29;210.5;224;0
2015-04-30;210;224;0
2015-05-01;210;224;0
2015-05-04;210;224;0
2015-05-05;207.5;224;0
2015-05-06;209;238;0
2015-05-07;208.5;238;0
2015-05-08;209;238;0
2015-05-11;205;238;0
2015-05-12;201.5;238;0
2015-05-13;201;238;0
2015-05-14;201;238;0
2015-05-15;204.5;238;0
2015-05-18;205.5;238;0
2015-05-19;207.5;238;0
2015-05-20;204.5;238;0
2015-05-21;206;238;0
2015-05-22;207.5;238;0
2015-05-25;211.5;238;0
2015-05-26;210.5;238;0
2015-05-27;212.5;238;0
2015-05-28;212;238;0
2015-05-29;210;238;0
2015-06-01;209.5;238;0
2015-06-02;208;238;0
2015-06-03;207.5;240;0
2015-06-04;206;240;0
2015-06-05;202;240;0
2015-06-08;202.5;240;0
2015-06-09;199.5;240;0
2015-06-10;201;240;0
2015-06-11;203.5;240;0
2015-06-12;202.5;240;0
2015-06-15;196;240;0
2015-06-16;191.5;240;0
2015-06-17;191;240;0
2015-06-18;190.5;240;0
2015-06-19;190.5;240;0
2015-06-22;194;240;0
2015-06-23;192.5;240;0
2015-06-24;188.5;240;0
2015-06-25;188;240;0
2015-06-26;191;240;0
2015-06-29;184;240;0
2015-06-30;189;240;0
2015-07-01;190;240;0
2015-07-02;190;240;0
2015-07-03;191.5;240;0
2015-07-06;190;240;0
2015-07-07;188;240;0
2015-07-08;188;240;0
2015-07-09;192.5;240;0
2015-07-10;193;240;0
2015-07-13;198.5;240;0
2015-07-14;202.5;222;0
2015-07-15;201;222;0
2015-07-16;203;222;0
2015-07-17;201.5;222;0
2015-07-20;200;222;0
2015-07-21;197;222;0
2015-07-22;199.5;222;0
2015-07-23;200;222;0
2015-07-24;199;222;0
2015-07-27;199;222;0
2015-07-28;200;222;0
2015-07-29;199.5;222;0
2015-07-30;202;222;0
2015-07-31;202;222;0
2015-08-03;204;222;0
2015-08-04;203.5;222;0
2015-08-05;206;222;0
2015-08-06;209;222;0
2015-08-07;201.5;222;0
2015-08-10;200;222;0
2015-08-11;200.5;222;0
2015-08-12;198;232;0
2015-08-13;197.5;232;0
2015-08-14;200;232;0
2015-08-17;198;232;0
2015-08-18;201;232;0
2015-08-19;196.5;232;0
2015-08-20;197;232;0
2015-08-21;196;232;0
2015-08-24;187;232;0
2015-08-25;190;232;0
2015-08-26;191;232;0
2015-08-27;194.5;232;0
2015-08-28;194.5;232;0
2015-08-31;198.5;232;0
2015-09-01;192;232;0
2015-09-02;190.5;232;0
2015-09-03;191.5;226;0
2015-09-04;190;226;0
2015-09-07;189;226;0
2015-09-08;192.5;226;0
2015-09-09;194;226;0
2015-09-10;194.5;226;0
2015-09-11;196;226;0
2015-09-14;188.5;226;0
2015-09-15;188;226;0
2015-09-16;188.5;226;0
2015-09-17;190.5;226;0
2015-09-18;188.5;226;0
2015-09-21;188;226;0
2015-09-22;188;226;0
2015-09-23;187;226;0
2015-09-24;182.5;226;0
2015-09-25;187;226;0
2015-09-28;183.5;226;0
2015-09-29;185;226;0
2015-09-30;190;226;0
2015-10-01;191.5;226;0
2015-10-02;191.5;226;0
2015-10-05;194;226;0
2015-10-06;194;226;0
2015-10-07;193.5;226;0
2015-10-08;194;226;0
2015-10-09;193.5;226;0
2015-10-12;197.5;226;0
2015-10-13;199;225;0
2015-10-14;198;225;0
2015-10-15;196;225;0
2015-10-16;196.5;225;0
2015-10-19;200;225;0
2015-10-20;196.5;225;0
2015-10-21;194;225;0
2015-10-22;194;225;0
2015-10-23;195.5;225;0
2015-10-26;194.5;225;0
2015-10-27;196.5;225;0
2015-10-28;196;225;0
2015-10-29;197;225;0
2015-10-30;197;225;0
2015-11-02;196;225;0
2015-11-03;196;225;0
2015-11-04;200.5;225;0
2015-11-05;197.5;225;0
2015-11-06;199.5;225;0
2015-11-09;200.5;225;0
2015-11-10;200;225;0
2015-11-11;200;225;0
2015-11-12;200;225;0
2015-11-13;202;225;0
2015-11-16;202.5;225;0
2015-11-17;203;225;0
2015-11-18;201.5;225;0
2015-11-19;203;225;0
2015-11-20;203;225;0
2015-11-23;200;225;0
2015-11-24;198;225;0
2015-11-25;200.5;225;0
2015-11-26;200;225;0
2015-11-27;200.5;225;0
2015-11-30;201.5;225;0
2015-12-01;205;225;0
2015-12-02;207;225;0
2015-12-03;208.5;237;0
